dma_id,finance_type,make_name,model_name,model_year,odometer,price_invoice,price_msrp,price_retail,provider_name,sale_type,state,style_name,tc_region_id,truecar_sale,adjusted_sale_price,curve_rating,curve_average_market_price,discarded,price_ratio
641,UNKNOWN,Land Rover,Discovery Sport,2018,71,50171.83,50579,49029,reynolds,RETAIL,TX,HSE,6,FALSE,49107.44,ABOVE_MARKET,47937.33,FALSE,0.970905712
825,LOAN,Land Rover,Discovery,2018,77,66022.09,69486,66022,dmi,UNKNOWN,CA,HSE Td6 Diesel,7,TRUE,67153.95,GOOD,66656.11,FALSE,0.966438563
765,UNKNOWN,Buick,Regal TourX,2018,19,37990.38,38930,38930,reynolds,RETAIL,TX,Preferred,6,FALSE,38992.28,HIGH_OUTLIER,35334.13,FALSE,1.001599795
501,LOAN,Audi,Q5,2018,10,48562.23,51300,46147.45,dmi,RETAIL,NJ,Premium Plus Summer of Audi,3,TRUE,46585.85,GREAT,47172.37,FALSE,0.908106238
501,LOAN,Audi,A3,2019,12,33720.6,35715,33720.6,dmi,RETAIL,NJ,Premium 40 TFSI Sedan,3,FALSE,34040.94,GOOD,33352.9,FALSE,0.953127257
803,LOAN,BMW,5 Series,2018,5,57662.25,54820,58065,dmi,RETAIL,CA,530i Sedan,7,FALSE,58616.61,HIGH_OUTLIER,49308.8,FALSE,1.069255928
803,LOAN,BMW,5 Series,2019,15,55845,37080.58,53823,netlink,RETAIL,CA,530e iPerformance Plug-In Hybrid RWD,7,FALSE,54065.2,GOOD,53752.94,FALSE,0.91151
511,UNKNOWN,BMW,X1,2019,10,42355.21,44710,42355.21,reynolds,UNKNOWN,MD,xDrive28i AWD,3,FALSE,42422.97,GOOD,41357.13,FALSE,0.948847461
803,LOAN,Mercedes-Benz,Sprinter Cargo Van,2018,19,40721,43345,39710,dmi,RETAIL,CA,2500 Standard Roof SWB RWD,7,FALSE,40087.24,ABOVE_MARKET,39284.56,FALSE,0.924841158
504,LOAN,Mercedes-Benz,GLC,2019,10,49217,51775,49217,dmi,WHOLESALE,PA,GLC 300 4MATIC,3,FALSE,49684.56,ABOVE_MARKET,46412.67,TRUE,0.959624529
862,LOAN,Mercedes-Benz,GLC,2019,56,53937,56165,52881.74,dmi,RETAIL,CA,GLC 300 4MATIC Coupe,7,FALSE,53384.11,GOOD,53012.7,FALSE,0.950487136
803,LOAN,Mercedes-Benz,S-Class,2019,10,114200,120315,108523.8,dmi,RETAIL,CA,S 560 Sedan RWD,7,FALSE,109554.77,GOOD,109703.67,FALSE,0.91056618
504,LOAN,Mercedes-Benz,E-Class,2019,10,59541,62820,59541,dmi,DEALER_TRADE,NJ,E 300 Sedan 4MATIC,3,FALSE,60106.63,HIGH_OUTLIER,56543.79,FALSE,0.956807227
803,LOAN,Mercedes-Benz,E-Class,2018,58,67892.6,71455,63305,dmi,RETAIL,CA,E 400 4MATIC Sedan,7,TRUE,63906.39,ABOVE_MARKET,62225.87,FALSE,0.894358547
803,LOAN,Mercedes-Benz,E-Class,2019,33,64586,67520,59374,dmi,RETAIL,CA,E 450 Sedan 4MATIC,7,FALSE,59938.05,GREAT,61005.58,FALSE,0.887708086
803,LOAN,Porsche,Macan,2018,32,50398,55940,52164,autonation,UNKNOWN,CA,AWD,7,FALSE,60726.01,HIGH_OUTLIER,52916.25,TRUE,1.085556132
511,UNKNOWN,Jeep,Renegade,2018,27,28899.4,30545,28369.56,reynolds,RETAIL,MD,Altitude 4WD,3,TRUE,28414.95,GREAT,29408.62,FALSE,0.930265183
616,LOAN,Jeep,Renegade,2018,23,26369.95,27760,23837,netlink,RETAIL,MO,Latitude 4WD,2,FALSE,23944.26,LOW_OUTLIER,26305.25,FALSE,0.862545389
546,UNKNOWN,FIAT,500X,2018,27,23556,22740,23735,reynolds,RETAIL,SC,Pop FWD,5,FALSE,24774.57,HIGH_OUTLIER,21642.4,TRUE,1.089470976
659,LOAN,Ram,ProMaster City Cargo Van,2018,28,25113.85,25625,22650,netlink,RETAIL,TN,Tradesman,5,FALSE,22751.92,BELOW_MARKET,24468.25,FALSE,0.887879805
617,LOAN,Honda,Civic,2019,10,20317.45,21145,18437.35,dmi,RETAIL,WI,LX Sedan CVT,2,FALSE,18612.5,GREAT,19002.7,FALSE,0.880231733
630,CASH,Honda,Civic,2019,5,20754.18,37080.58,20999,dmi,RETAIL,AL,LX Sedan CVT,5,FALSE,21198.49,GOOD,20577.64,FALSE,0.91151
524,LOAN,Jeep,Cherokee,2019,27,26029,37080.58,26574,dmi,RETAIL,GA,Latitude FWD,5,FALSE,24441,GREAT,25225.58,FALSE,0.91151
633,LOAN,Jeep,Cherokee,2019,4,27868,27645,27645,dmi,RETAIL,TX,Latitude FWD,6,FALSE,27907.62,GREAT,28282.64,FALSE,1.009499729
616,CASH,Jeep,Cherokee,2019,11,28706,29325,28288,dmi,DEALER_TRADE,KS,Latitude Plus FWD,2,FALSE,28556.73,ABOVE_MARKET,27381.46,FALSE,0.973801535
678,LOAN,Jeep,Cherokee,2019,364,33621,1143,39555,dmi,RETAIL,KS,Trailhawk Elite 4WD,2,FALSE,37911.77,HIGH_OUTLIER,1577.11,TRUE,33.16865267
602,LOAN,Jeep,Cherokee,2019,19,29045,29345,28000,dmi,RETAIL,IL,Latitude 4WD,2,FALSE,28266,GREAT,28478.23,FALSE,0.963230533
504,UNKNOWN,Jeep,Cherokee,2019,25,34617,35490,33578.25,reynolds,RETAIL,PA,Limited 4WD,3,FALSE,34333.09,GREAT,34531.22,FALSE,0.967401803
501,LOAN,Jeep,Cherokee,2019,15,39680,40965,41235,dmi,RETAIL,NJ,Limited 4WD,3,FALSE,41626.73,HIGH_OUTLIER,38999.74,FALSE,1.016153546
803,CASH,Jeep,Grand Cherokee,2019,62,33690,37080.58,33690,dmi,RETAIL,CA,Laredo RWD,7,FALSE,34010.05,HIGH_OUTLIER,32491.02,FALSE,0.91151
505,UNKNOWN,Jeep,Grand Cherokee,2019,251,48188,51435,45914.15,reynolds,RETAIL,MI,Overland 4WD,2,FALSE,45987.61,BELOW_MARKET,47666.97,FALSE,0.894091766
641,CASH,Jeep,Grand Cherokee,2018,14,49147,51380,49147,dmi,DEALER_TRADE,TX,Trailhawk 4WD,6,FALSE,49613.89,ABOVE_MARKET,48484.08,FALSE,0.965626508
512,UNKNOWN,Ram,1500 Classic,2019,18,43923,44950,40500,reynolds,RETAIL,MD,"Express Quad Cab 6'4 Box 4WD""",3,FALSE,40564.8,LOW_OUTLIER,42898.44,TRUE,0.902442714
528,LOAN,Ram,1500,2019,5,45000,37080.58,46049,dmi,FLEET,FL,"Big Horn/Lone Star Crew Cab 5'7 Box 2WD""",5,FALSE,46486.46,GOOD,46464.87,FALSE,0.91151
504,UNKNOWN,Ram,1500,2019,25,45547,37080.58,44447,reynolds,RETAIL,PA,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",3,FALSE,46144.71,GOOD,46069.93,FALSE,0.91151
543,UNKNOWN,Ram,1500,2019,64,46542,51095,47429,reynolds,RETAIL,MA,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",3,FALSE,48506.48,GOOD,47637.51,FALSE,0.949339074
503,LOAN,Ram,1500,2019,5,36066.74,37080.58,60185.93,dmi,UNKNOWN,GA,"Limited Crew Cab 5'7 Box 4WD""",5,FALSE,58991.07,GREAT,61389.74,FALSE,0.91151
753,LOAN,Ram,1500,2019,204,52575,57155,52575,dmi,RETAIL,AZ,"Laramie Crew Cab 5'7 Box 4WD""",7,FALSE,50550.71,GOOD,49921.53,FALSE,0.884449479
637,LOAN,Ram,1500,2019,10,50674,55065,49073,dmi,DEALER_TRADE,IA,"Laramie Crew Cab 5'7 Box 4WD""",2,FALSE,49539.19,LOW_OUTLIER,50973.37,FALSE,0.899649324
803,LOAN,Acura,TLX,2019,29,36402.15,37665,32901.72,dmi,RETAIL,CA,2.4L FWD with Technology Package,7,FALSE,33214.28,GOOD,32283.49,FALSE,0.881834063
501,LOAN,Honda,Insight,2019,3,23244.75,24955,23146.22,dmi,UNKNOWN,NY,EX CVT,3,FALSE,23366.1,GOOD,23182.6,FALSE,0.936329393
618,LOAN,Jeep,Wrangler,2018,46,34045,34830,35602.03,netlink,RETAIL,TX,Sport (JL),6,FALSE,35762.23,HIGH_OUTLIER,33343.03,FALSE,1.026765145
504,UNKNOWN,Jeep,Wrangler,2018,25,40219,41770,41941.05,reynolds,RETAIL,PA,Unlimited Sport S (JL),3,FALSE,39504.15,GREAT,40306.38,FALSE,0.94575413
635,UNKNOWN,Jeep,Wrangler,2018,536,37537.95,36730,33445.91,reynolds,RETAIL,TX,Unlimited Sport (JL),6,FALSE,33499.42,BELOW_MARKET,34324.78,FALSE,0.912045195
504,UNKNOWN,Jeep,Wrangler,2018,20,41225,42900,40413,reynolds,RETAIL,PA,Unlimited Sport S (JL),3,FALSE,40477.66,GREAT,41295.58,FALSE,0.943535198
718,LOAN,Jeep,Wrangler,2019,14,50111,53290,49850,dmi,RETAIL,MS,Unlimited Moab,5,TRUE,50222.62,GREAT,51313.69,FALSE,0.942439857
820,LOAN,Jeep,Wrangler,2018,38,50960,57305,48693,dmi,UNKNOWN,WA,Unlimited Sahara (JL),4,FALSE,52688.83,GREAT,53650.04,TRUE,0.919445598
753,LOAN,Jeep,Cherokee,2019,15,36066.74,27990,27990,lhm,UNKNOWN,AZ,Latitude Plus FWD,7,FALSE,25958.81,BELOW_MARKET,27367.96,FALSE,0.927431583
652,LOAN,Jeep,Cherokee,2019,30,35149,36085,32624.65,dmi,RETAIL,NE,Trailhawk 4WD,2,FALSE,32934.58,GREAT,33746.31,FALSE,0.912694471
506,CASH,Jeep,Cherokee,2019,26,34716.24,35565,33644,dmi,DEALER_TRADE,MA,Limited 4WD,3,FALSE,33963.61,BELOW_MARKET,35263.37,FALSE,0.954972867
528,LOAN,Dodge,Durango,2019,12,43256,45265,40449,autonation,UNKNOWN,FL,GT Plus RWD,5,TRUE,41168.99,BELOW_MARKET,42989.75,FALSE,0.909510439
571,LOAN,Jeep,Grand Cherokee,2018,24,32262,32390,32390,dmi,RETAIL,FL,Laredo RWD,5,TRUE,33404.35,HIGH_OUTLIER,31219.88,TRUE,1.031316764
504,UNKNOWN,Jeep,Grand Cherokee,2019,25,41754,37080.58,42317,reynolds,RETAIL,PA,Altitude 4WD,3,FALSE,39880.7,BELOW_MARKET,41129.34,FALSE,0.91151
790,LOAN,Jeep,Grand Cherokee,2018,56,43392.67,44130,44130,netlink,RETAIL,NM,Limited 4WD,6,FALSE,44579.71,ABOVE_MARKET,41977.16,TRUE,1.010190573
650,LOAN,Ram,1500,2018,210,39874.5,43365,41932,netlink,RETAIL,OK,"Big Horn Crew Cab 5'7 Box 2WD""",6,FALSE,43125.19,ABOVE_MARKET,40923.83,FALSE,0.994469964
575,LOAN,Ram,1500,2018,3346,43794,46075,37170,dmi,UNKNOWN,GA,"Express Crew Cab 5'7 Box 4WD""",5,FALSE,36008.86,LOW_OUTLIER,43251.53,TRUE,0.781527075
505,UNKNOWN,Ram,1500,2019,15,44755.08,49105,44360.04,reynolds,RETAIL,MI,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",2,FALSE,44431.01,ABOVE_MARKET,43140.13,FALSE,0.904816414
862,LOAN,Ram,1500,2019,150,56469,61430,57195,autonation,UNKNOWN,CA,"Laramie Crew Cab 5'7 Box 4WD""",7,FALSE,58213.07,ABOVE_MARKET,55760.65,FALSE,0.94763259
618,CASH,Ram,1500,2019,92,53770,57470,52380,autonation,UNKNOWN,TX,"Rebel Crew Cab 5'7 Box 4WD""",6,TRUE,53312.36,GOOD,52914.89,FALSE,0.927655472
505,LOAN,Ford,Focus,2018,28,20230.76,21120,19644.76,dmi,RETAIL,MI,SE Sedan,2,FALSE,19831.38,GREAT,19972.94,FALSE,0.938985795
602,LOAN,Ford,Focus,2018,4115,21602.48,22545,21988.45,dmi,RETAIL,IL,SEL Hatchback,2,FALSE,22197.34,ABOVE_MARKET,21221.12,FALSE,0.984579286
753,LOAN,Ford,Explorer,2018,17,33460,37080.58,27372,dmi,RETAIL,AZ,Base FWD,7,FALSE,26622.53,LOW_OUTLIER,31727.19,TRUE,0.91151
650,LOAN,Ford,Explorer,2019,4,39055.73,40825,39055.73,dmi,DEALER_TRADE,OK,XLT FWD,6,FALSE,39426.75,GOOD,39063.44,FALSE,0.965750153
501,LOAN,Ford,Explorer,2018,16,45221.21,39971,44469.42,dmi,RETAIL,NJ,XLT 4WD,3,FALSE,44891.87,HIGH_OUTLIER,36907.16,FALSE,1.123111005
803,LOAN,Ford,Explorer,2018,8,40529.66,37080.58,38155,dmi,RETAIL,CA,XLT 4WD,7,FALSE,38517.47,LOW_OUTLIER,41846.7,TRUE,0.91151
501,CASH,Ford,Explorer,2019,11,44575.98,46385,44575.98,dmi,FLEET,NJ,XLT 4WD,3,FALSE,44999.45,ABOVE_MARKET,42771.76,FALSE,0.970129352
528,LOAN,Ford,Explorer,2018,101,49556.21,37080.58,49056,dmi,RETAIL,FL,Sport 4WD,5,FALSE,49572.5,GREAT,50373.88,FALSE,0.91151
529,LOAN,Ford,Escape,2018,13,27148.44,29220,29220,netlink,RETAIL,KY,SEL FWD,2,TRUE,29351.49,ABOVE_MARKET,28211.07,FALSE,1.0045
602,UNKNOWN,Ford,Escape,2018,5,28863.44,28100,28863.44,reynolds,WHOLESALE,IL,SEL FWD,2,FALSE,28909.62,HIGH_OUTLIER,26643.74,FALSE,1.0288121
602,LOAN,Ford,Escape,2018,7,29306.44,31480,29120.44,dmi,RETAIL,IL,SEL FWD,2,FALSE,30911.33,ABOVE_MARKET,29507.64,FALSE,0.981935515
534,LOAN,Ford,Escape,2019,6,34364.72,36903,34414.72,dmi,DEALER_TRADE,FL,Titanium FWD,5,FALSE,34741.65,GREAT,35642.95,FALSE,0.941431591
770,LOAN,Ford,Super Duty F-250,2019,7,36066.74,47235,45262,lhm,UNKNOWN,UT,XL 4WD Crew Cab 6.75' Box,7,FALSE,45207.68,GREAT,46467.13,FALSE,0.957080131
617,LOAN,Ford,Super Duty F-250,2019,4,48778.78,51575,51575,dmi,DEALER_TRADE,WI,XL 4WD Crew Cab 6.75' Box,2,FALSE,52064.96,LOW_OUTLIER,56913.47,FALSE,1.009499952
618,LOAN,Ford,Super Duty F-250,2019,15,69706.74,74120,68696.87,autonation,UNKNOWN,TX,XL 4WD Crew Cab 8' Box,6,FALSE,69919.67,GREAT,70751.03,FALSE,0.94333068
618,UNKNOWN,Ford,F-150,2018,0,41697.84,44540,41557.84,reynolds,DEALER_TRADE,TX,XLT 2WD SuperCrew 5.5' Box,6,FALSE,41624.33,ABOVE_MARKET,40502.79,FALSE,0.934538168
635,UNKNOWN,Ford,F-150,2018,459,51500,54810,49145.42,reynolds,RETAIL,TX,XL 4WD SuperCrew 5.5' Box,6,FALSE,49224.05,BELOW_MARKET,51343.19,FALSE,0.898085203
640,LOAN,Ford,F-150,2018,30,62662.24,37080.58,63942.24,dmi,FLEET,MS,Limited 4WD SuperCrew 5.5' Box,5,FALSE,64549.69,GOOD,63924.9,FALSE,0.91151
652,LOAN,Ford,Mustang,2019,13,43116.34,45535,73125,dmi,RETAIL,NE,GT Premium Fastback,2,FALSE,71355.49,HIGH_OUTLIER,43622.98,TRUE,1.567047107
803,LOAN,Ford,Focus,2018,3767,16017.23,37080.58,19215,dmi,RETAIL,CA,SE Sedan,7,FALSE,19397.54,BELOW_MARKET,20865.55,FALSE,0.91151
635,UNKNOWN,Ford,Explorer,2018,2596,36316.66,37500,31250,reynolds,RETAIL,TX,XLT FWD,6,FALSE,31300,LOW_OUTLIER,35619.47,TRUE,0.834666667
518,CASH,Ford,Explorer,2019,101,35223.73,36275,29779.34,dmi,FLEET,NC,Base 4WD,5,FALSE,30062.24,LOW_OUTLIER,35596.07,FALSE,0.828731633
617,UNKNOWN,Ford,Explorer,2018,2,43470.96,46910,43470.96,netlink,DEALER_TRADE,WI,XLT 4WD,2,FALSE,43666.57,GOOD,43368.58,FALSE,0.930858452
803,LOAN,Ford,Escape,2018,22,27249.44,27990,26041.44,dmi,RETAIL,CA,SE FWD,7,FALSE,26288.83,GREAT,27356.79,FALSE,0.939222222
560,UNKNOWN,Ford,Escape,2019,12,27675.72,28790,25871.82,reynolds,RETAIL,NC,SE FWD,5,FALSE,25913.21,LOW_OUTLIER,27734.4,TRUE,0.900076763
510,LOAN,Ford,Escape,2018,55,33181.44,34660,32086,autonation,UNKNOWN,OH,Titanium FWD,2,FALSE,32657.13,GREAT,33103.16,FALSE,0.942213791
549,LOAN,Ford,Escape,2019,12,28521.46,30435,30435,netlink,RETAIL,NY,SE AWD,3,FALSE,30571.95,ABOVE_MARKET,28533.67,TRUE,1.004499754
641,UNKNOWN,Ford,Expedition,2018,50,64956.29,67195,61725.23,reynolds,RETAIL,TX,Max XLT RWD,6,FALSE,61823.99,GOOD,61867.79,FALSE,0.920068309
618,LOAN,Ford,Super Duty F-250,2019,51,44803.78,47395,46784.14,dmi,RETAIL,TX,XL 4WD Crew Cab 6.75' Box,6,FALSE,47228.58,ABOVE_MARKET,45840.05,TRUE,0.996488659
650,LOAN,Ford,Super Duty F-350,2019,10,57012.38,60425,60190,dmi,RETAIL,OK,XL 4WD Crew Cab 6.75' Box SRW,6,FALSE,62023.68,LOW_OUTLIER,65170.81,TRUE,1.026457261
825,CASH,Ford,F-150,2018,5,47830,37080.58,47830,dmi,DEALER_TRADE,CA,XLT 2WD SuperCrew 5.5' Box,7,FALSE,48284.38,ABOVE_MARKET,46546.02,TRUE,0.91151
709,LOAN,Ford,F-150,2018,40,41525.42,45360,47860,dmi,RETAIL,TX,XLT 2WD SuperCrew 5.5' Box,6,FALSE,48314.67,ABOVE_MARKET,44666.58,TRUE,1.065138228
623,LOAN,Ford,F-150,2019,3,61495.12,65975,59561.12,dmi,DEALER_TRADE,TX,Platinum SuperCrew 5.5' Box 4WD,6,FALSE,60126.95,LOW_OUTLIER,64371.22,FALSE,0.911359606
753,LOAN,Ford,F-150,2018,20,53570.28,37080.58,53570.28,dmi,WHOLESALE,AZ,XLT 4WD SuperCrew 5.5' Box,7,FALSE,54079.19,HIGH_OUTLIER,49134.13,FALSE,0.91151
641,LOAN,Ford,F-150,2019,9,36066.74,37080.58,48085,dmi,RETAIL,TX,XL SuperCrew 5.5' Box 4WD,6,FALSE,48541.8,GREAT,49192.02,FALSE,0.91151
790,UNKNOWN,Ford,F-150,2018,22,46919.12,51725,51725,reynolds,RETAIL,NM,XL 4WD SuperCrew 5.5' Box,6,FALSE,47801.36,GREAT,49294.87,FALSE,0.924144224
682,LOAN,Ford,F-150,2018,24,36066.74,54745,50339.42,dmi,UNKNOWN,IL,Lariat 4WD SuperCrew 5.5' Box,2,FALSE,50312.89,GREAT,50844.7,FALSE,0.919040826
803,LOAN,Ford,F-150,2019,7,66670.77,37080.58,83895,dmi,RETAIL,CA,Raptor SuperCrew 5.5' Box 4WD,7,FALSE,84692,LOW_OUTLIER,103869.33,FALSE,0.91151
549,LOAN,Ford,F-150,2019,5,40636.41,44240,44240,netlink,RETAIL,NY,XL SuperCab 6.5' Box 4WD,3,FALSE,44439.08,HIGH_OUTLIER,41788.57,FALSE,1.0045
819,UNKNOWN,Ford,F-150,2019,22,42801.42,37080.58,42805.32,reynolds,RETAIL,WA,XL Regular Cab 6.5' Box 4WD,4,FALSE,42873.8,LOW_OUTLIER,48549.88,FALSE,0.91151
524,LOAN,Ford,Transit Van,2019,5,35824.75,37760,36124,autonation,UNKNOWN,GA,"T-250 148"" Med Rf 9000 GVWR Sliding RH Dr",5,FALSE,36767,GOOD,36150.04,FALSE,0.973702331
636,LOAN,Ford,F-150,2018,130,66219.12,71140,71140,dmi,UNKNOWN,TX,Raptor 4WD SuperCrew 5.5' Box,6,FALSE,70806.33,GOOD,69768.78,FALSE,0.995309671
635,LOAN,Ford,F-150,2019,35,67048.12,72035,72035,dmi,RETAIL,TX,Raptor SuperCrew 5.5' Box 4WD,6,FALSE,72719.33,GOOD,70944.91,FALSE,1.009499965
746,LOAN,Ford,F-150,2018,190,30803.29,32830,30573.67,dmi,RETAIL,MS,XL 2WD Reg Cab 6.5' Box,5,FALSE,30359.36,BELOW_MARKET,31737.94,FALSE,0.924744441
602,UNKNOWN,Ford,Transit Van,2019,22,35975.75,39155,37108.75,reynolds,DEALER_TRADE,IL,"T-250 148"" Med Rf 9000 GVWR Sliding RH Dr",2,FALSE,37168.12,GREAT,37455.24,FALSE,0.949256034
635,LOAN,Ford,Transit Van,2018,206,38398.75,40520,34798,dmi,RETAIL,TX,"T-250 148"" High Roof 9000 GVWR Sliding RH Door",6,FALSE,35128.58,LOW_OUTLIER,38798.86,FALSE,0.866944225
686,UNKNOWN,Chevrolet,Cruze,2018,9,19825.21,20550,18986,reynolds,RETAIL,FL,LS with 1SB Sedan Automatic,5,FALSE,19016.37,LOW_OUTLIER,19709.06,FALSE,0.925370803
770,LOAN,Chevrolet,Cruze,2018,3967,36066.74,24780,22450,lhm,UNKNOWN,UT,LT with 1SD Sedan Automatic,7,FALSE,22423.06,GREAT,22906.83,FALSE,0.904885391
807,LOAN,Chevrolet,Volt,2019,10,37474.84,38155,38155,dmi,UNKNOWN,CA,LT,7,FALSE,38933.38,HIGH_OUTLIER,35370.19,TRUE,1.020400472
649,LOAN,Chevrolet,Malibu,2018,18,27436.56,28085,27477,dmi,RETAIL,KY,LT with 1LT,2,FALSE,28141.83,HIGH_OUTLIER,25592.58,TRUE,1.0020235
518,UNKNOWN,Chevrolet,Malibu,2019,52,21633.99,27340,21690.39,reynolds,FLEET,NC,LT with 1LT,5,FALSE,21725.09,LOW_OUTLIER,26450.52,FALSE,0.794626554
544,LOAN,Chevrolet,Malibu,2018,2891,31153.08,31850,29900,dmi,RETAIL,VA,Premier with 2LZ,5,FALSE,29679.3,GOOD,29217.15,FALSE,0.931846154
679,LOAN,Buick,LaCrosse,2019,10,36066.74,49275,46005.19,dmi,WHOLESALE,IA,4dr Sedan Premium AWD *Ltd Avail*,2,FALSE,46442.23,GREAT,48302.97,FALSE,0.94251101
539,LOAN,Cadillac,CTS,2019,3247,52255.44,54290,52902.59,dmi,RETAIL,FL,Luxury 2.0L Turbo RWD,5,FALSE,53909.91,ABOVE_MARKET,48357.55,FALSE,0.992998895
557,UNKNOWN,Chevrolet,Silverado 2500HD,2019,25,43213.75,44430,37534.45,reynolds,FLEET,TN,Work Truck Crew Cab Standard Box 4WD,5,FALSE,37594.5,LOW_OUTLIER,41502.02,FALSE,0.846151249
803,UNKNOWN,Chevrolet,Silverado 2500HD,2019,63,66448,37080.58,63741.06,reynolds,RETAIL,CA,LTZ Crew Cab Standard Box 4WD,7,TRUE,64844.64,GREAT,65738.33,FALSE,0.91151
803,LOAN,Chevrolet,Colorado,2019,14,32979.8,34055,34750,dmi,RETAIL,CA,LT Crew Cab Short Box RWD Automatic,7,FALSE,35080.12,HIGH_OUTLIER,31086.84,FALSE,1.030101894
504,UNKNOWN,Chevrolet,Colorado,2019,3,35864.28,36720,33883.3,reynolds,RETAIL,DE,LT Crew Cab Short Box 4WD Automatic,3,TRUE,34438.31,GOOD,34463.62,FALSE,0.937862473
551,CASH,Chevrolet,Silverado 1500,2019,8,44219.28,46510,43088.83,dmi,WHOLESALE,MI,LT Double Cab Standard Box 4WD,2,FALSE,43498.17,GOOD,43196.44,FALSE,0.935243389
609,LOAN,Chevrolet,Silverado 1500,2019,6,50338.63,37080.58,50338.63,dmi,WHOLESALE,IL,RST Crew Cab Short Box 4WD,2,FALSE,50816.84,ABOVE_MARKET,48894.81,FALSE,0.91151
602,UNKNOWN,GMC,Acadia,2019,10,43514.1,46155,43514.1,netlink,DEALER_TRADE,IL,SLT with SLT-1 AWD,2,FALSE,43709.91,GOOD,43729.44,FALSE,0.947024374
753,UNKNOWN,GMC,Yukon,2019,91,72505.75,78370,78370,reynolds,RETAIL,AZ,Denali 4WD,7,FALSE,71484.19,LOW_OUTLIER,75938.92,TRUE,0.91213717
618,LOAN,Chevrolet,Traverse,2019,130,33309.1,34245,31250,dmi,RETAIL,TX,LS with 1LS FWD,6,FALSE,31546.87,GREAT,32364.46,FALSE,0.92121098
548,LOAN,Chevrolet,Traverse,2019,10,33076.6,33995,33076.6,dmi,DEALER_TRADE,FL,LS with 1LS FWD,5,FALSE,33390.82,HIGH_OUTLIER,30260.05,FALSE,0.982227386
623,UNKNOWN,Chevrolet,Traverse,2019,364,33076.6,33076.6,31471.58,reynolds,RETAIL,TX,LS with 1LS FWD,6,FALSE,32523.53,HIGH_OUTLIER,29495.53,TRUE,0.983279116
637,LOAN,Chevrolet,Traverse,2019,203,38329.15,40745,39904,netlink,RETAIL,IA,LT Cloth with 1LT AWD,2,FALSE,40083.56,HIGH_OUTLIER,37052.71,TRUE,0.983766352
807,LOAN,Ford,Transit Van,2019,80,36297.65,38300,36700,dmi,RETAIL,CA,"T-250 148"" Low Rf 9000 GVWR Sliding RH Dr",7,FALSE,37048.65,GOOD,36099.83,FALSE,0.967327676
636,UNKNOWN,Chevrolet,Cruze,2019,5,20681.44,20995,19498,reynolds,RETAIL,TX,LS with 1SB Sedan,6,FALSE,19529.19,GREAT,20023.85,FALSE,0.930182901
560,UNKNOWN,Chevrolet,Cruze,2018,30,23769.05,25234,23954.8,reynolds,DEALER_TRADE,NC,LT with 1SD Sedan Automatic,5,FALSE,23993.12,GOOD,23640.79,FALSE,0.950825077
592,LOAN,Chevrolet,Camaro,2018,8,27861.75,37080.58,29615,dmi,FLEET,FL,LT with 1LT Coupe,5,FALSE,29896.34,HIGH_OUTLIER,26907.38,FALSE,0.91151
511,UNKNOWN,Chevrolet,Bolt EV,2019,31,41383.33,44000,39515,reynolds,RETAIL,VA,Premier,5,FALSE,39578.22,GREAT,40020.56,FALSE,0.899505
807,LOAN,Chevrolet,Volt,2019,4,41655.62,41900,39200,dmi,RETAIL,CA,Premier,7,FALSE,39572.4,GOOD,39580.84,FALSE,0.944448687
507,LOAN,Chevrolet,Malibu,2019,7,23800.24,24035,23500.24,dmi,WHOLESALE,GA,LS with 1LS,5,FALSE,23723.49,GOOD,23339.01,FALSE,0.987039318
623,LOAN,Chevrolet,Malibu,2019,14,23116.44,23995,23995,dmi,RETAIL,TX,LS with 1LS,6,FALSE,24222.95,ABOVE_MARKET,22722.55,FALSE,1.009499896
534,LOAN,Chevrolet,Malibu,2018,3271,23728.6,24195,20923.56,dmi,RETAIL,FL,LS with 1LS,5,FALSE,22636.58,ABOVE_MARKET,21410.66,FALSE,0.935589171
609,LOAN,Chevrolet,Malibu,2019,12,27230.99,27735,27230.99,dmi,RETAIL,IL,LT with 1LT,2,FALSE,27489.68,ABOVE_MARKET,26468.48,FALSE,0.991154858
600,LOAN,Chevrolet,Colorado,2019,11,35033.58,35940,33133.35,autonation,UNKNOWN,TX,Z71 Crew Cab Short Box RWD Automatic,6,FALSE,33723.12,ABOVE_MARKET,32790.88,FALSE,0.938317195
652,LOAN,Chevrolet,Silverado 1500,2018,206,48690.65,51100,51250,dmi,RETAIL,NE,LT Z71 Double Cab Standard Box 4WD,2,FALSE,51736.87,HIGH_OUTLIER,45085.4,TRUE,1.012463209
566,UNKNOWN,Chevrolet,Express Cargo Van,2018,5,25224.44,32870,25896.16,reynolds,FLEET,PA,2500 SWB,3,FALSE,25937.59,LOW_OUTLIER,30162.37,TRUE,0.789096136
618,LOAN,GMC,Yukon,2019,9,60361.9,62815,62335,dmi,RETAIL,TX,XL SLT Standard Edition 2WD,6,FALSE,62927.18,HIGH_OUTLIER,58398.43,FALSE,1.001785879
